id,name,year,platform,publisher,genre
1910,Skylanders SWAP Force,2013,6,5,2
1911,F1 2012,2012,6,36,3
1912,World Tour Soccer,2005,17,4,1
1913,Disney Universe,2011,1,32,9
1914,Ridge Racer Revolution,1995,13,4,3
1915,LEGO Pirates of the Caribbean: The Video Game,2011,5,32,9
1916,Hot Wheels Turbo Racing,1999,13,8,3
1917,NCAA Football 99,1998,13,8,1
1918,Mortal Kombat: Armageddon,2006,7,40,10
1919,Aliens vs Predator,2010,5,9,7
1920,Freekstyle,2002,7,8,3
1921,Junior Brain Trainer,2008,4,96,6
1922,Darksiders,2010,5,29,9
1923,DiRT,2007,6,36,3
1924,Call of Duty 4: Modern Warfare,2007,4,5,7
1925,Simple 1500 Series Vol. 1: The Mahjong,1998,13,59,6
1926,Sega Superstars Tennis,2008,1,9,1
1927,NBA Street V3,2005,7,8,1
1928,Sleeping Dogs,2012,6,17,9
1929,Mercenaries 2: World in Flames,2008,5,8,7
1930,Worms Armageddon,1999,13,97,12
1931,Hulk,2003,7,21,9
1932,LEGO Indiana Jones: The Original Adventures,2008,6,5,9
1933,NFL Blitz,1998,12,40,1
1934,NFL Quarterback Club 98,1997,12,31,1
1935,DJ Hero,2009,5,5,6
1936,Dora the Explorer: Dora Saves the Mermaids,2007,4,3,2
1937,Diablo II: Lord of Destruction,2001,15,24,4
1938,Naruto Shippuden: Ultimate Ninja Storm 4,2016,11,26,10
1939,Spider-Man 2,2004,9,5,9
1940,Virtua Tennis 3,2007,6,9,1
1941,Seek and Destroy,2002,7,98,3
1942,Warhawk,2007,6,4,8
1943,Apollo Justice: Ace Attorney,2007,4,13,11
1944,Assassin's Creed: Rogue,2014,5,6,9
1945,Cosmic Ark,1981,16,48,7
1946,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,2006,17,4,7
1947,Skylanders: Trap Team,2014,1,5,9
1948,Aliens vs Predator,2010,6,9,7
1949,Defender,1980,16,11,6
1950,Dance on Broadway,2010,1,6,6
1951,11 Island,1986,2,69,2
1952,Arc the Lad II,1996,13,4,4
1953,Tag Team Match M.U.S.C.L.E.,1985,2,26,10
1954,Derby Stallion 96,1996,8,51,1
1955,UFC Undisputed 3,2012,6,29,9
1956,NBA 2K3,2002,7,9,1
1957,Dragon Ball: XenoVerse,2015,11,26,10
1958,The Simpsons: Road Rage,2001,14,8,3
1959,Dave Mirra Freestyle BMX,2000,13,31,1
1960,Imagine: Animal Doctor,2007,4,6,8
1961,WWE SmackDown vs. Raw 2010,2009,5,29,10
1962,Forza Motorsport,2005,14,2,3
1963,Sonic the Hedgehog,2006,5,9,2
1964,MySims Agents,2009,1,8,11
1965,Monster Rancher 2,1998,13,4,8
1966,Pokemon Conquest,2012,4,1,4
1967,The Simpsons Game,2007,5,8,9
1968,Guinness World Records: The Videogame,2008,1,20,9
1969,MVP Baseball 2003,2003,7,8,1
1970,Dragon Ball Z: Budokai Tenkaichi 3,2007,1,11,10
1971,Disney Tangled,2010,4,32,9
1972,Tales of Destiny,1997,13,26,4
1973,ATV: Quad Power Racing,2000,13,31,3
1974,Disney Fairies: Tinker Bell and the Lost Treasure,2009,4,32,11
1975,Mega Man X4,1996,13,19,9
1976,Naruto: Clash of Ninja 2,2003,19,1,10
1977,Dance Dance Revolution SuperNOVA,2006,7,15,8
1978,Brink,2011,5,7,7
1979,F-Zero: Maximum Velocity,2001,9,1,3
1980,Bomberman 64,1997,12,69,5
1981,Jeremy McGrath Supercross 98,1998,13,31,3
1982,LEGO Indiana Jones 2: The Adventure Continues,2009,5,5,9
1983,Project CARS,2015,11,99,3
1984,Need for Speed: Most Wanted,2005,14,8,3
1985,Kirby: Mass Attack,2011,4,1,2
1986,LEGO Marvel Super Heroes,2013,18,20,9
1987,ZhuZhu Pets,2010,4,5,8
1988,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007,6,6,7
1989,MotorStorm: Arctic Edge,2009,17,4,3
1990,WipEout Pure,2005,17,4,3
1991,EA Sports UFC,2014,11,8,1
1992,MX vs. ATV Unleashed,2005,7,29,3
1993,Sonic Unleashed,2008,6,9,2
1994,Tiger Woods PGA Tour 08,2007,1,8,1
1995,Rayman Origins,2011,6,6,2
1996,Epic Mickey 2: The Power of Two,2012,1,32,9
1997,NCAA March Madness 2004,2003,7,8,1
1998,Bomberman,1985,2,69,5
1999,The Simpsons Game,2007,1,8,9
2000,Tomb Raider,1996,15,22,9
2001,Rock Band 2,2008,1,32,6
2002,Street Fighter Alpha 3,1998,13,19,10
2003,Bulletstorm,2011,5,8,7
2004,FIFA Soccer 08,2007,1,8,1
2005,Naruto: Clash of Ninja Revolution,2007,1,100,10
2006,Tom Clancy's Ghost Recon Advanced Warfighter 2,2007,5,6,7
2007,ZombiU,2012,20,6,9
2008,Shrek 2,2004,19,5,2
2009,Petz: Catz 2,2007,4,6,8
2010,Tales of Graces f,2010,6,26,4
2011,Final Fight 2,1993,8,13,9
2012,Wall-E,2008,1,29,2
2013,The Lost World: Jurassic Park,1997,13,8,9
2014,Ace Combat 6: Fires of Liberation,2007,5,11,8
2015,Madden NFL 07,2006,14,8,1
2016,Disney Infinity 2.0: Marvel Super Heroes,2014,6,32,9
2017,Harry Potter and the Prisoner of Azkaban,2004,7,8,9
2018,Pong: The Next Level,1998,13,28,5
2019,Bayonetta 2,2014,20,1,9
2020,Prince of Persia,2008,5,6,9
2021,God of War: Ghost of Sparta,2010,17,4,9
2022,Sonic Generations,2011,10,9,2
2023,Ninja Gaiden II,2008,5,49,9
2024,NBA Jam Tournament Edition,1995,8,31,1
2025,Championship Manager 3,2003,15,22,1
2026,Guitar Hero: Warriors of Rock,2010,1,5,6
2027,Oshare Majo Love and Berry: DS Collection,2006,4,9,6
2028,Monster Rancher,1997,13,49,8
2029,The LEGO Movie Videogame,2014,6,20,9
2030,DiRT 2,2009,6,36,3
2031,Rayman Legends,2014,11,6,2
2032,NERF N-Strike Elite,2009,1,8,7
2033,Ford Racing 2,2003,7,90,3
2034,Breath of Fire III,1997,13,13,4
2035,PES 2009: Pro Evolution Soccer,2008,5,15,1
2036,Dead or Alive 2,2000,7,49,10
2037,1942,1985,2,13,7
2038,Excitebike 64,2000,12,1,3
2039,NES Open Tournament Golf,1991,2,1,1
2040,Game & Watch Gallery,1997,3,1,6
2041,Jissen Pachi-Slot Hisshouhou: Hokuto no Ken,2004,7,101,6
2042,SoulCalibur II,2003,14,26,10
2043,Haze,2008,6,6,7
2044,UFC Undisputed 3,2012,5,29,9
2045,Winning Eleven: Pro Evolution Soccer 2007 (All Region sales),2006,5,15,1
2046,Road & Track Presents: The Need for Speed,1995,13,8,3
2047,NFL GameDay 2001,2000,13,4,1
2048,Killzone: Mercenary,2013,23,16,7
2049,NBA Live 97,1996,13,8,1
2050,Dynasty Warriors 3: Xtreme Legends,2002,7,49,9
2051,Zoo Tycoon DS,2005,4,29,12
2052,Rocksmith 2014,2013,6,6,6
2053,Dead Space 3,2013,6,8,9
2054,Wheel of Fortune,2010,1,29,6
2055,Disney Infinity,2013,6,32,9
2056,Dark Souls,2011,5,26,4
2057,5r Collection,2008,4,6,5
2058,Jampack Winter 2000,2000,13,4,6
2059,Dead Space 3,2013,5,8,9
2060,Phoenix Wright: Ace Attorney,2005,4,13,11
2061,NFL Fever 2002,2000,14,2,1
2062,The Simpsons: Hit & Run,2003,19,24,3
2063,Littlest Pet Shop: Winter,2008,4,8,8
2064,Tom Clancy's Splinter Cell: Blacklist,2013,5,6,9
2065,Ace Combat X: Skies of Deception,2006,17,26,8
2066,NCAA Football 12,2011,5,8,1
2067,LEGO Pirates of the Caribbean: The Video Game,2011,6,32,9
2068,Band Hero,2009,1,5,6
2069,Cars: Race-O-Rama,2009,1,29,3
2070,Oddworld: Abe's Exoddus,1998,13,14,2
2071,EyePet,2009,6,4,8
2072,Scooby-Doo! First Frights,2009,1,20,9
2073,Midnight Club: LA Remix,2008,17,3,3
2074,The Bouncer,2000,7,4,9
2075,Guitar Hero: Aerosmith,2008,6,5,6
2076,WWE SmackDown vs Raw 2008,2007,1,29,10
2077,FIFA Soccer 10,2009,1,8,1
2078,Shadow The Hedgehog,2005,19,9,2
2079,Farming Simulator 2013,2012,15,81,8
2080,Fallout 3,2008,15,7,4
2081,Cars,2006,4,29,3
2082,Pro Evolution Soccer 2008,2008,17,15,1
2083,Far Cry 3,2012,15,6,7
2084,Xenoblade Chronicles,2010,1,1,4
2085,Just Dance 2014,2013,5,6,6
2086,Mario Party Advance,2005,9,1,6
2087,Sonic & Sega All-Stars Racing,2010,6,9,3
2088,Tetris 2,1993,2,1,5
2089,NASCAR 99,1998,12,8,3
2090,Kingdom Hearts Re:coded,2010,4,17,4
2091,South Park: The Stick of Truth,2014,6,6,4
2092,Driver: San Francisco,2011,6,6,3
2093,Sniper Elite V2,2012,6,12,7
2094,Far Cry 4,2014,5,6,7
2095,Grand Theft Auto: San Andreas,2005,15,3,9
2096,Tom Clancy's Splinter Cell: Blacklist,2013,6,6,9
2097,Pro Evolution Soccer 2014,2013,6,15,9
2098,Madden NFL 16,2015,5,8,1
2099,Madden NFL 10,2009,7,8,1
2100,Brutal Legend,2009,5,8,9
2101,Tamagotchi Connection: Corner Shop 2,2006,4,26,8
2102,Final Fantasy Type-0,2015,11,17,4
2103,Madden NFL 08,2007,6,8,1
2104,de Blob,2008,1,29,2
2105,NCAA Football 06,2005,14,8,1
2106,Mass Effect 3,2012,15,8,4
2107,NBA 2K10,2009,5,3,1
2108,Fire Emblem,2003,9,1,12
2109,Skylanders: Spyro's Adventure,2011,5,5,9
2110,Club Penguin: Game Day!,2010,1,32,1
2111,NHL 2004,2003,7,8,1
2112,Grand Theft Auto: Vice City Stories,2007,7,3,9
2113,NBA 2K16,2015,5,3,1
2114,FIFA Soccer 2005,2004,14,8,1
2115,LEGO The Lord of the Rings,2012,1,20,9
2116,Romancing SaGa,1992,8,10,4
2117,Donkey Kong Junior,1981,16,11,2
2118,LEGO Star Wars II: The Original Trilogy,2006,19,18,9
2119,Final Fantasy X / X-2 HD Remaster,2013,23,17,4
2120,Medal of Honor: Underground,2000,13,8,7
2121,The Sims 2,2005,4,8,8
2122,Dark Cloud 2,2002,7,4,4
2123,Jampack Summer '99,1999,13,4,6
2124,PlayStation All-Stars Battle Royale,2012,6,4,9
2125,Dance Dance Revolution 2nd ReMIX,1999,13,15,8
2126,Monster High: Ghoul Spirit,2011,4,29,6
2127,Dragon Quest X,2012,1,17,4
2128,LEGO Pirates of the Caribbean: The Video Game,2011,4,32,9
2129,Gangs of London,2006,17,4,11
2130,Mortal Kombat Trilogy,1996,12,14,10
2131,Star Soldier,1986,2,69,7
2132,Sonic Unleashed,2008,5,9,2
2133,Lost Planet 2,2010,6,13,7
2134,NHL 2001,2000,7,8,1
2135,Dragon Quest Monsters: Terry's Wonderland 3D,2012,10,17,4
2136,My Weight Loss Coach,2008,4,6,1
2137,Tom Clancy's Ghost Recon: Future Soldier,2012,6,6,7
2138,Mega Man Star Force Dragon / Leo / Pegasus,2006,4,13,9
2139,Shinobi,2002,7,4,2
2140,Mortal Kombat: Deadly Alliance,2002,14,40,10
2141,The Witcher 2: Assassins of Kings,2011,15,26,9
2142,PilotWings Resort,2011,10,1,8
2143,Naruto Shippuden: Ultimate Ninja Storm 3,2013,6,26,10
2144,LEGO Jurassic World,2015,5,20,9
2145,ESPN NBA 2K5,2004,14,64,1
2146,World Championship Poker,2004,7,98,6
2147,Tom Clancy's Splinter Cell: Chaos Theory,2005,7,6,9
2148,SpongeBob SquarePants: Battle for Bikini Bottom,2003,19,29,2
2149,South Park: The Stick of Truth,2014,5,6,4
2150,Ben 10: Alien Force,2008,4,102,9
2151,SingStar Abba,2008,6,4,6
2152,Cars 2,2011,1,32,3
2153,Wild ARMs,1996,13,4,4
2154,Kessen,2000,7,8,12
2155,Yu-Gi-Oh! Worldwide Edition: Stairway to the Destined Duel,2003,9,15,6
2156,NCAA Football 2000,1999,13,8,1
2157,Brutal Legend,2009,6,8,9
2158,Skylanders: Spyro's Adventure,2011,6,5,9
2159,Guitar Hero: Metallica,2009,1,5,6
2160,Evolve,2015,11,3,7
2161,WWE SmackDown vs. Raw 2009,2008,6,29,10
2162,Army of Two: The 40th Day,2010,5,8,7
2163,Tony Hawk: RIDE,2009,1,5,1
2164,Lego Batman 3: Beyond Gotham,2014,5,20,9
2165,Wii Play: Motion,2011,1,1,6
2166,Killzone,2004,7,4,7
2167,The Tomb Raider Trilogy,2011,6,17,9
2168,Colin McRae Rally 04,2003,7,36,3
2169,Star Fox 64 3D,2011,10,1,7
2170,The SpongeBob SquarePants Movie,2004,19,29,2
2171,Rocksmith 2014,2013,5,6,6
2172,Midway Presents Arcade's Greatest Hits: The Atari Collection 1,1996,13,14,6
2173,Cars,2006,1,29,3
2174,Assassin's Creed III,2012,15,6,9
2175,Castlevania: Lament of Innocence,2003,7,15,9
2176,Mario Tennis Open,2012,10,1,1
2177,The Witcher 2: Assassins of Kings,2012,5,26,9
2178,Bayonetta,2009,5,9,9
2179,Destroy All Humans!,2005,7,29,7
2180,MVP Baseball 2005,2005,14,8,1
2181,SaGa Frontier 2,1999,13,10,4
2182,NCAA Football 10,2009,5,8,1
2183,MLB 2000,1999,13,4,1
2184,The Legend of Zelda: Twilight Princess HD,2016,20,1,9
2185,Bully,2006,7,3,9
2186,Prince of Persia: The Sands of Time,2003,14,6,9
2187,Phantasy Star Portable,2008,17,9,4
2188,Hot Shots Golf Fore!,2003,7,4,1
2189,MLB 06: The Show,2006,7,4,1
2190,NHL 2003,2002,7,8,1
2191,Operation Flashpoint: Dragon Rising,2009,5,36,7
2192,Nickelodeon Fit,2010,1,3,1
2193,Buzz! Quiz World,2009,6,4,6
2194,Tony Hawk's Pro Skater 4,2002,14,5,1
2195,Borderlands 2,2012,15,3,7
2196,EA Sports Grand Slam Tennis,2009,1,8,1
2197,White Knight Chronicles: International Edition,2008,6,4,4
2198,SSX,2012,6,8,1
2199,Sonic Riders: Zero Gravity,2008,1,9,3
2200,LEGO Jurassic World,2015,6,20,9
2201,Build-A-Bear Workshop,2007,4,103,8
2202,Crash City Mayhem,2004,9,29,3
2203,Spider-Man,1981,16,46,9
2204,Mega Man 4,1991,2,13,2
2205,Castlevania II: Simon's Quest,1987,2,15,2
2206,Toy Story 2: Buzz Lightyear to the Rescue!,1999,12,5,2
2207,Teenage Mutant Ninja Turtles,2003,9,54,9
2208,MLB 07: The Show,2007,7,4,1
2209,Skylanders: Trap Team,2014,5,5,9
2210,Cars,2006,19,29,3
2211,Brothers in Arms: Hell's Highway,2008,6,6,7
2212,Inazuma Eleven 3,2010,4,38,4
2213,Pokken Tournament,2016,20,26,10
2214,SnoCross Championship Racing,1999,13,6,3
2215,Teenage Mutant Ninja Turtles,2003,7,15,9
2216,Top Gun: Combat Zones,2001,7,104,8
2217,Blue Dragon,2006,5,2,4
2218,007: The World is not Enough,2000,13,8,9
2219,NCAA Football 11,2010,5,8,1
2220,NHL 98,1997,13,8,1
2221,FIFA Street,2012,5,8,1
2222,EA Sports Active 2,2010,6,8,1
2223,SpongeBob SquarePants: The Yellow Avenger,2006,17,29,9
2224,WWE SmackDown vs. Raw 2009,2008,5,29,10
2225,Dante's Inferno,2010,5,8,9
2226,Wipeout: In The Zone,2011,5,5,6
2227,Space Jam,1996,13,31,1
2228,Kung Fu Panda,2008,1,5,9
2229,Knockout Kings 2000,1999,12,8,10
2230,Balloon Fight,1985,2,1,2
2231,Assassin's Creed,2008,15,6,11
2232,Disney Magical World,2013,10,1,11
2233,Crysis 3,2013,5,8,7
2234,Lego Batman 3: Beyond Gotham,2014,11,20,9
2235,Dynasty Warriors 7,2011,6,49,9
2236,The Evil Within,2014,6,7,9
2237,MLB 12: The Show,2012,6,4,1
2238,Sonic Riders,2006,19,9,3
2239,Starsky & Hutch,2003,7,90,3
2240,Tobal No.1,1996,13,4,10
2241,Lost Odyssey,2007,5,2,4
2242,MLB 15: The Show,2015,11,4,1
2243,Operation Flashpoint: Dragon Rising,2009,6,36,7
2244,Homefront,2011,6,29,7
2245,AMF Bowling Pinbusters!,2007,1,7,1
2246,Street Hoops,2002,7,5,1
2247,Avatar: The Game,2009,6,6,9
2248,Harvest Moon 3D: A New Beginning,2012,10,105,9
2249,Tom Clancy's EndWar,2008,5,6,12
2250,Knockout Kings 2002,2002,7,8,1
2251,Tokyo Xtreme Racer 3,2003,7,106,3
2252,LEGO Indiana Jones 2: The Adventure Continues,2009,6,5,9
2253,Colin McRae Rally 2.0,2000,13,36,3
2254,Glover,1998,12,28,2
2255,MX vs. ATV Reflex,2009,6,29,3
2256,Minecraft: Story Mode,2015,5,107,11
2257,Marvel: Ultimate Alliance 2,2009,5,5,4
2258,Call of Duty: World at War,2008,4,5,7
2259,Super Momotarou Dentetsu III,1994,8,69,8
2260,Sonic Mega Collection Plus,2004,14,9,6
2261,DJ Hero,2009,6,5,6
2262,Dragon Age: Inquisition,2014,18,8,4
2263,The Simpsons Game,2007,6,8,9
2264,Tiger Woods PGA Tour 2002,2002,7,8,1
2265,Mini-Yonku Shining Scorpion: Let's & Go!!,1996,8,51,3
2266,MLB 2005,2004,7,4,1
2267,SOCOM 4: U.S. Navy SEALs,2011,6,4,7
2268,Burnout Revenge,2005,7,8,3
2269,Buzz! Quiz TV,2008,6,4,6
2270,We Ski & Snowboard,2008,1,11,1
2271,Destruction Derby,1995,13,88,3
2272,TouchMaster 2,2008,4,40,5
2273,Crysis 3,2013,6,8,7
2274,3Xtreme,1999,13,43,9
2275,Hot Shots Tennis,2006,7,4,1
2276,Sonic Heroes,2003,14,9,2
2277,Resistance: Retribution,2009,17,4,7
2278,Tiger Woods PGA Tour 12: The Masters,2011,6,8,1
2279,Star Wars: The Force Unleashed,2008,4,18,9
2280,Madden NFL 99,1998,12,8,1
2281,Spider-Man 3,2007,7,5,2
2282,James Bond 007: Agent Under Fire,2002,14,8,7
2283,Samba De Amigo,2008,1,9,6
2284,The Elder Scrolls Online,2014,15,7,4
2285,Pure,2008,6,32,3
2286,FIFA Soccer 09 All-Play,2008,1,8,1
2287,Fossil Fighters,2008,4,1,4
2288,LittleBigPlanet Karting,2012,6,4,9
2289,X-Men Legends,2004,14,5,4
2290,NBA Live 2005,2004,14,8,1
2291,Harry Potter: Quidditch World Cup,2003,7,8,1
2292,The Biggest Loser: Ultimate Workout,2010,5,29,1
2293,Madagascar,2005,9,5,2
2294,Call of Juarez: Bound in Blood,2009,6,6,7
2295,Killzone: Liberation,2006,17,4,7
2296,Madden NFL 08,2007,1,8,1
2297,Blitz: The League,2005,7,54,1
2298,LEGO Jurassic World,2015,11,20,9
2299,Castlevania: Circle of the Moon,2001,9,15,2
2300,Sonic Chronicles: The Dark Brotherhood,2008,4,9,4
2301,Tiger Woods PGA Tour 06,2005,7,8,1
2302,Classic NES Series: The Legend of Zelda,2004,9,1,11
2303,The Jak and Daxter Collection,2012,6,4,2
2304,Fire Emblem: The Sacred Stones,2004,9,1,12
2305,Pokemon Card GB2: Here Comes Team GR!,2001,3,1,12
2306,Finding Nemo,2003,19,29,9
2307,CSI: Hard Evidence,2008,1,6,11
2308,Ace Combat 2,1997,13,4,8
2309,F1 2009,2009,1,36,3
2310,NFL 2K2,2001,7,9,1
2311,EA Sports UFC 2,2016,11,8,1
2312,Dissidia 012: Duodecim Final Fantasy,2011,17,17,10
2313,LEGO Marvel Super Heroes,2013,10,20,9
2314,F1 2010,2010,5,36,3
2315,Monster 4X4: World Circuit,2006,1,6,3
2316,Call of Duty: Modern Warfare 2,2009,15,5,7
2317,Wii Fit U,2013,20,1,1
2318,Kingdoms of Amalur: Reckoning,2012,5,8,4
2319,Call of Duty: Modern Warfare 3,2011,1,5,7
2320,MLB 2001,2000,13,4,1
2321,SingStar Anthems,2006,7,4,6
2322,Seiken Densetsu 3,1995,8,10,4
2323,Mega Man 8 Anniversary Collector's Edition,1996,13,13,2
2324,WWE SmackDown vs. Raw 2011,2010,5,29,10
2325,Sleeping Dogs,2012,5,17,9
2326,Grand Theft Auto IV,2008,15,3,9
2327,Peppa Pig: The Game,2008,4,108,6
2328,Michael Jackson: The Experience,2011,5,6,6
2329,Ghostbusters: The Video Game,2009,1,11,9
2330,Rock Band 3,2010,5,32,6
2331,Resident Evil: Revelations,2012,10,13,9
2332,NBA 2K6,2005,7,3,9
2333,Buzz! The Mega Quiz,2007,7,4,6
2334,Endless Ocean: Blue World,2009,1,1,8
2335,Star Wars: Rebel Assault II - The Hidden Empire,1996,13,109,7
2336,Just Cause 3,2015,18,17,9
2337,Metal Gear Ac!d,2004,17,15,12
2338,Cooking Mama: World Kitchen,2008,1,12,8
2339,Tekken Tag Tournament 2,2012,6,26,10
2340,ESPN NHL 2K5,2004,7,64,1
2341,GRID,2008,5,36,3
2342,Phantasy Star Portable 2,2009,17,9,4
2343,Crimson Skies: High Road to Revenge,2003,14,2,8
2344,Spec Ops: Ranger Elite,2001,13,110,7
2345,Gex,1995,13,111,2
2346,NBA 2K14,2013,18,3,1
2347,DiRT,2007,5,36,3
2348,Derby Stallion II,1994,8,51,1
2349,Gold's Gym: Dance Workout,2010,1,6,1
2350,Red Faction: Guerrilla,2009,5,29,7
2351,Tom Clancy's Ghost Recon: Island Thunder,2003,14,6,7
2352,Mercenaries 2: World in Flames,2008,6,8,7
2353,Need for Speed: V-Rally,1997,13,53,3
2354,Kingdom Hearts Re: Chain of Memories,2008,7,17,4
2355,Pictionary,2010,1,29,5
2356,NCAA Football 13,2012,6,8,9
2357,Kingdoms of Amalur: Reckoning,2012,6,8,4
2358,NFL GameDay '97,1996,13,4,1
2359,Beijing 2008,2008,6,9,1
2360,The House of the Dead: Overkill,2009,1,9,7
2361,Tony Hawk's Project 8,2006,7,5,1
2362,Injustice: Gods Among Us,2013,11,20,10
2363,NHL 2000,1998,13,8,1
2364,Buzz! Master Quiz,2008,17,4,6
2365,Brothers in Arms: Hell's Highway,2008,5,6,7
2366,Fight Night Round 2,2005,7,8,10
2367,Wizards of Waverly Place,2009,4,32,6
2368,Scooby-Doo! First Frights,2009,4,20,9
2369,Conflict: Desert Storm,2002,14,112,7
2370,Triple Play 2002,2002,7,8,1
2371,Vagrant Story,2000,13,68,4
2372,Lemmings,2006,17,4,5
2373,Warriors Orochi,2007,7,49,9
2374,Guitar Hero: Warriors of Rock,2010,5,5,6
2375,Enduro,1982,16,113,6
2376,Tales of Xillia 2,2012,6,26,4
2377,SingStar '90s,2007,7,4,6
2378,Monster Strike 3DS,2015,10,114,9
2379,Tomb Raider: Anniversary,2007,1,22,9
2380,Winning Eleven: Pro Evolution Soccer 2007,2006,17,15,1
2381,Darksiders II,2012,6,29,9
2382,Ghostbusters: The Video Game,2009,6,4,9
2383,The World Ends With You,2007,4,17,4
2384,Rocky,2002,7,115,10
2385,Dragon Quest VIII: Journey of the Cursed King,2015,10,17,4
2386,Ford Racing,2001,13,90,3
2387,Madden Football 64,1997,12,8,1
2388,MLB 99,1998,13,4,1
2389,Dragon Ball Z: Burst Limit,2008,6,11,10
2390,The Legendary Starfy,2008,4,1,2
2391,2010 FIFA World Cup South Africa,2010,5,8,1
2392,Dynasty Warriors 4: Xtreme Legends,2003,7,49,9
2393,Ninja Gaiden Sigma 2,2009,6,116,9
2394,Forza Horizon 2,2014,5,2,3
2395,Skate 2,2009,6,8,1
2396,FIFA Soccer 08,2007,4,8,1
2397,Army Men: Air Attack,1999,13,29,9
2398,Need for Speed: Nitro,2009,1,8,3
2399,Madden NFL 09 All-Play,2008,1,8,1
2400,NBA 2K8,2007,5,3,1
2401,Far Cry: Primal,2016,18,6,9
2402,Street Fighter Alpha 2,1996,13,19,10
2403,Tiger Woods PGA Tour 2005,2004,14,8,1
2404,Army of Two: The 40th Day,2010,6,8,7
2405,Blazing Angels: Squadrons of WWII,2007,1,6,8
2406,Castlevania III: Dracula's Curse,1989,2,15,2
2407,Harry Potter and the Order of the Phoenix,2007,4,8,9
2408,Rampage World Tour,1997,13,14,9
2409,Burnout Legends,2005,17,8,3
2410,WWE 2K15,2014,6,3,1
2411,Overwatch,2016,18,5,7
2412,Ratatouille,2007,7,29,9
2413,NFL GameDay,1995,13,4,1
2414,Burnout 2: Point of Impact,2002,7,31,3
2415,Kirby: Planet Robobot,2016,10,1,9
2416,Street Fighter EX3,2000,7,19,10
2417,Karaoke Revolution Glee,2010,1,15,6
2418,Sniper Elite V2,2012,5,12,7
2419,Thief (2014),2014,11,17,9
2420,Spider-Man 2,2004,19,5,9
2421,Golden Sun: Dark Dawn,2010,4,1,4
2422,Tiger Woods PGA Tour 11,2010,6,8,1
2423,Devil May Cry HD Collection,2012,6,13,9
2424,MLB 16: The Show,2016,11,4,9
2425,NBA 2K10,2009,6,3,1
2426,Xenoblade Chronicles X,2015,20,1,4
2427,Petz Dogz Fashion,2008,4,6,8
2428,The Incredibles,2004,19,29,9
2429,NCAA Football 11,2010,6,8,1
2430,Dragon Age II,2011,6,8,9
2431,ATV Quad Power Racing 2,2003,7,31,3
2432,Harvest Moon: Tree of Tranquility,2007,1,71,8
2433,Final Fantasy,1987,2,10,4
2434,Street Fighter X Tekken,2012,6,13,10
2435,Rocket Power: Team Rocket Rescue,2001,13,29,1
2436,Duke Nukem Forever,2011,5,3,7
2437,Big Mutha Truckers,2002,7,90,3
2438,Borderlands: The Handsome Collection,2015,11,3,7
2439,Rogue Galaxy,2005,7,4,4
2440,ESPN College Hoops 2K5,2004,7,9,1
2441,Metroid: Zero Mission,2004,9,1,11
2442,FIFA 15,2014,23,8,1
2443,Time Crisis 4,2007,6,26,7
2444,Ben 10: Protector of Earth,2007,7,59,9
2445,Need for Speed Rivals,2013,5,8,3
2446,Q*bert,1999,13,11,5
2447,WWE SmackDown vs. Raw 2009,2008,1,29,10
2448,Ace Combat 3: Electrosphere,1999,13,4,8
2449,Dynasty Warriors 2,2000,7,29,9
2450,Battle of Giants: Dinosaurs,2008,4,6,12
2451,Lizzie McGuire 2: Lizzie Diaries,2004,9,32,9
2452,Borderlands 2,2014,23,3,7
2453,FIFA Soccer World Championship,2000,7,8,1
2454,Brute Force,2003,14,2,7
2455,Dance Central 3,2012,5,2,6
2456,Yu-Gi-Oh! Dark Duel Stories,2000,3,15,6
2457,The Game of Life,1998,13,54,6
2458,Mega Man Legends,1997,13,13,11
2459,NCAA Football 12,2011,6,8,1
2460,Sly 3: Honor Among Thieves,2005,7,4,2
2461,The Price is Right,2008,1,6,6
2462,Sid Meier's Civilization Revolution,2008,5,3,12
2463,I Spy: Fun House,2007,4,117,5
2464,The Amazing Spider-Man (Console Version),2012,6,5,9
2465,Dragon Ball: Raging Blast 2,2010,6,26,10
2466,MediEvil,1998,13,4,2
2467,Casper,1996,13,118,11
2468,Deca Sports 2,2009,1,69,1
2469,James Bond 007: Nightfire,2002,14,8,7
2470,Madden NFL 17,2016,18,8,1
2471,Tony Hawk's Underground 2 Remix,2005,17,5,1
2472,Tony Hawk's Pro Skater 3,2001,19,5,1
2473,Marvel: Ultimate Alliance,2006,7,5,4
2474,Star Wars The Clone Wars: Republic Heroes,2009,1,18,9
2475,DJ Hero 2,2010,5,5,6
2476,Street Fighter V,2016,11,13,10
2477,Need for Speed: Hot Pursuit 2,2002,14,8,3
2478,Clu Clu Land,1984,2,1,5
2479,Killer Instinct Gold,1996,12,1,10
2480,Amped: Freestyle Snowboarding,2001,14,2,1
2481,Custer's Revenge,1981,16,119,9
2482,MediEvil: Resurrection,2005,17,4,11
2483,DmC: Devil May Cry,2013,6,13,9
2484,Tales of the Abyss,2011,10,26,4
2485,Rocket Power: Beach Bandits,2002,7,29,2
2486,Guitar Hero: Warriors of Rock,2010,6,5,6
2487,Hasbro Family Game Night 3,2010,1,8,6
2488,Madden NFL 16,2015,6,8,1
